Glottocode	DatasetA	VarietyA	SoundsA	ConsonantsA	VowelsA	DatasetB	VarietyB	SoundsB	ConsonantsB	VowelsB	StrictSimilarity	AverageSimilarity	InventoryA	InventoryB
dhuw1249	lapsyd	dhuwal_dhuw1249	25	20	5	upsid	dhuw1249-314	23	20	3	0.78	0.92	ɪː k a t̪ ʔ ɳ t̠ l t j ɽ n̪ ʊː ʊ w ɭ ŋ n̠ p aː ʈ r ɻ m n	ɐ ɪ j k l ɭ m n n̠ n̪ ɳ ŋ p r ɻ ɽ t t̠ t̪ ʈ ʊ w ʔ
yaku1245	lapsyd	yakut_yaku1245	33	17	16	upsid	yaku1245-534	34	22	12	0.49	0.74	yː b d m t ɯa ie j aː s r œ g p ɯː iː tʃ yø uː k dʒ uo ɲ a ɯ ŋ j̃ l i u œː n y	a b d dʒ ɛ f g i ie̞ j j̃ k lˠ m n̪ ɲ ŋ œ ɔ p r s̪ ʃ t tʃ u uo ɯ ɯa v y yø̞ z̪ ʒ
cent2194	lapsyd	tamazightcentralatlas_cent2194	35	32	3	phoible	cent2194-1609	39	36	3	0.40	0.71	kʷ k f i l̪ˤ kˤ ʒ l̪ u gʷ s h ʕ t̪ zˤ tʃ w ʃ ʔ j dʒ n b z t̪ˤ ɾˤ a m ɾ d̪ˤ sˤ d̪ q g ħ	a b d dˀ f g gʷ ɣ ɣʷ ɣˀ h ħ i j k kʷ l lˀ m n q qʷ r rˀ s sˀ ʃ ʃˀ t tˀ u w x xʷ z zˀ ʒ ʒˀ ʕ
stan1288	lapsyd	spanishpeninsularcastilian_stan1288	25	20	5	upsid	stan1288-553	25	20	5	0.85	0.95	m ɣ ʎ a u i l̪ k tʃ s̪ ɾ f ð e β p o j n̪ θ t̪ ɲ x w r	a ð ɾ e̞ f ɣ i j k l̪ ʎ m n̪ ɲ o̞ p r s̪ t̪ tʃ u w x β θ
sali1298	lapsyd	salibacolombia_sali1298	32	22	10	upsid	sali1298-548	32	22	10	0.56	0.81	xʷ e p s kʷ k õ ɟ m ã ũ b g t β̞ x ɸ d ɲ r gʷ ẽ c h i l ʔ o a ĩ n u	a ã b d dʒ e̞ ẽ̞ g gʷ h i ĩ k kʷ l m n n̠ o̞ õ̞ p ɸ r ɾ s t tʃ u ũ x ʔ β
ruka1240	lapsyd	rukaitanandialect_ruka1240	30	22	8	upsid	ruka1240-311	27	23	4	0.78	0.86	ts w g b j k a m p r uː ʔ ɨː l ɭ aː h ð ɖ u θ ɨ n iː s i v ŋ t̪ d̪	a b d̪ ð ɖ g h i j k l ɭ m n ŋ p r s t̪ ts ʈ u ɯ v w ʔ θ
kuru1302	lapsyd	kurukh_kuru1302	52	31	21	upsid	kuru1302-429	32	21	11	0.35	0.59	ãː j d̪ʱ i ə õ ɛ ĩː tʃ ʔ ɽ ɔ õː aː ĩ m ũː bʱ dʒ ʈʰ ʈ ẽ χ l ɖʱ iː p r eː gʱ uː oː w b t̪ʰ kʰ dʒʱ ũ tʃʰ d̪ k ẽː t̪ s h pʰ u ɖ ã n̪ a g	a ã b c d ɖ e̞ ẽ̞ ə g h i ĩ j ɟ k l m n o̞ õ̞ p r̠ r s t ʈ u ũ w ʔ χ
cavi1250	lapsyd	cavinena_cavi1250	24	20	4	phoible	cavi1250-854	24	20	4	0.92	0.95	s i t ʎ tɕ ɟ b e ɲ ɕ c w ɺ kʷ a j d m n ts k h ʊ p	a b c ɕ d e h i j ɟ k kʷ ʎ m n ɲ p ɹ s t tɕ ts ʊ w
cacu1241	lapsyd	kakwacolombia_cacu1241	27	17	10	upsid	cacu1241-275	22	12	10	0.75	0.77	o ɨ t õ ʍ w w̰ j ɛ̃ ã j̰ p n m ŋ ɛ m̰ a ʔ ĩ i k ɨ̃ h n̰ tʃ l	a ã ɛ ɛ̃ ɘ̃ h i ĩ ɨ k l m n ŋ o õ p t tʃ w ʍ ʔ
tada1238	lapsyd	tadaksahak_tada1238	43	32	11	phoible	tada1238-1372	70	59	11	0.57	0.65	eː a j χ m dˤ ʒ k ʕ n lˤ t b h s uː tˤ i z tʃ ŋ iː aː l zˤ dʒ ʃ d nˤ ɾ ə e q ʁ w g ɾˤ oː u o ħ f sˤ	a aː b bː d dː dʒ dʒː dˤ dˤː e eː ə f g gː ɣ h ħ hː i iː j jː k kː l lː lˤ lˤː m mː n nː nˤ nˤː ŋ ŋː o oː q qː r rˤ ɾ ɾˤ s sˤ sˤː ʃ ʃː t tː tʃ tʃː tˤ tˤː u uː w wː x xː z zː zˤ zˤː ʒ ʒː ʕ
yuca1254	lapsyd	yucatec_yuca1254	30	20	10	upsid	yuca1254-640	30	20	10	0.58	0.86	a s l ɓ p i aː ʔ ts m oː tʃʼ iː tʼ t ɛː tsʼ u j tʃ ɛ o h w k ʃ uː kʼ pʼ n	a a̰ b̰ e̞ ɛ̰ h i ḭ j k kʼ l m n o̞ ɔ̰ p pʼ s ʃ t ts tsʼ tʃ tʃʼ tʼ u ṵ w ʔ
bata1289	lapsyd	bataktoba_bata1289	24	17	7	upsid	bata1289-241	21	16	5	0.67	0.83	m o a g s k w t ɛ r h ŋ e tɕ u j dʑ i d l n p ɔ b	a b d dʒ ɛ g h i j k l m n ŋ o̞ p ʀ s t u w
bata1289	lapsyd	bataktoba_bata1289	24	17	7	phoible	bata1289-1099	27	18	9	0.76	0.87	m o a g s k w t ɛ r h ŋ e tɕ u j dʑ i d l n p ɔ b	a æ b d dʒ e ə ɛ g h i j k l m n ŋ o ɔ p r s t tʃ u w ʔ
bata1289	upsid	bata1289-241	21	16	5	phoible	bata1289-1099	27	18	9	0.66	0.79	a b d dʒ ɛ g h i j k l m n ŋ o̞ p ʀ s t u w	a æ b d dʒ e ə ɛ g h i j k l m n ŋ o ɔ p r s t tʃ u w ʔ
furr1244	lapsyd	fur_furr1244	26	18	8	upsid	furr1244-333	30	19	11	0.60	0.77	ɾ w g ŋ k ɔ s ʊ dʒ l i h m ɛ f ʃ ɪ ə j t̪ d̪ ɲ u n b a	a aː b d dʒ e ə ɛ f g h i iː j k l m n ɲ ŋ o ɔ p r s ʃ t u uː w
gras1249	lapsyd	koiari_gras1249	18	13	5	upsid	gras1249-393	16	11	5	0.48	0.73	e m d s g b ɸ β̞ a l n i t h o k u j	a b d ð e̞ f g h i k m n o̞ ɾ t u
yaqu1251	lapsyd	yaqui_yaqu1251	20	15	5	upsid	yaqu1251-629	22	17	5	0.68	0.80	p m s o ɾ bʷ t k h e u l j w b n a tʃ i ʔ	a b d e̞ f g h i j k l m n o̞ p ɾ s t tʃ u w ʔ
wich1260	lapsyd	wichita_wich1260	16	10	6	upsid	wich1260-611	29	21	8	0.18	0.47	aː ɾ̪ t̪ ts̪ i j h iː s̪ ɛː kʷ a w ɛ k ʔ	ɒ ɒː eː ɛ ɛː ɦ i k kʰ kʷ kʷʰ kʼ n nː oː r̰ s sː sʼ t tʰ ts tsː tsʼ ʈʂʰ u w w̰ ʔ
alam1246	lapsyd	alamblak_alam1246	25	18	7	upsid	alam1246-221	25	18	7	0.61	0.91	e s a ə i b tʃ m dʒ g p j w u n d ʃ k x ɨ ɸ t ɾ ɲ o	a b d dʒ ɾ e̞ ə g i ɨ j kʰ m n n̠ o̞ pʰ ɸ s ʃ tʰ tʃ u w x
lusi1240	lapsyd	kaliai_lusi1240	22	17	5	upsid	lusi1240-406	21	16	5	0.72	0.86	a k u l ⁿg i p ɣ ⁿd ⁿb r o h s m ɾ ŋ n β ʍ e t	a e̞ h i k l m ⁿb n ⁿd ŋ ⁿg o̞ p r ɽ s t u ʍ β
luis1253	lapsyd	luiseno_luis1253	34	24	10	upsid	luis1253-447	26	21	5	0.50	0.71	k qʷ q l̪ n̪ kʷ i xʷ m f uː oː ɾ β̞ x t̪ u s p ð tʃ e iː eː o a v h ʃ ŋ aː ʂ ʔ j	a e̞ h ɪ j k kʷ l̪ m n̪ ŋ o̞ p q qʷ r ʂ ʃ t̪ tʃ ʊ v w x xʷ ʔ
huas1242	lapsyd	huastec_huas1242	31	21	10	upsid	huas1242-360	26	21	5	0.68	0.86	eː p β̞ o tʃʼ θ n tsʼ kʼʷ t aː ʃ oː a ts iː tʃ e kʼ i u k tʼ j m ʔ uː h β l kʷ	a e̞ h i j̟ k kʷ kʼʷ kʼ l m n o̞ p ʃ t ts tsʼ tʃ tʃʼ tʼ u ʔ β β̞ θ
huas1242	lapsyd	huastec_huas1242	31	21	10	phoible	huas1242-1116	36	26	10	0.49	0.73	eː p β̞ o tʃʼ θ n tsʼ kʼʷ t aː ʃ oː a ts iː tʃ e kʼ i u k tʼ j m ʔ uː h β l kʷ	a aː b d eː ɛ f g h i iː j k kʷ kʼʷ kʼ l̪ m n̪ oː ɔ p ɾ̪ s ʃ t t̪ tʃ tʃʼ tʼ t̪ʼ uː ʊ w ʔ θ
huas1242	upsid	huas1242-360	26	21	5	phoible	huas1242-1116	36	26	10	0.35	0.62	a e̞ h i j̟ k kʷ kʼʷ kʼ l m n o̞ p ʃ t ts tsʼ tʃ tʃʼ tʼ u ʔ β β̞ θ	a aː b d eː ɛ f g h i iː j k kʷ kʼʷ kʼ l̪ m n̪ oː ɔ p ɾ̪ s ʃ t t̪ tʃ tʃʼ tʼ t̪ʼ uː ʊ w ʔ θ
resi1247	lapsyd	resigaro_resi1247	35	30	5	upsid	resi1247-526	35	30	5	1.00	1.00	p a dʒ ʔ j b s ɲ̊ w ɸ kʰ ɲ ʃ k pʰ g m dz n̥ h n tʃʰ ɯ tʰ i t tʲ m̥ dʲ ɛ d tʃ ts tsʰ ɔ	a b d dʲ dz dʒ ɛ g h i j k kʰ m m̥ n n̥ ɲ ɲ̊ ɔ p pʰ ɸ s ʃ t tʰ tʲ ts tsʰ tʃ tʃʰ ɯ w ʔ
want1252	lapsyd	wantoat_want1252	24	17	7	upsid	want1252-615	21	14	7	0.73	0.79	j w ⁿb r s ⁿz p o ə ⁿgʷ kʷ ŋ e n ⁿg i ŋʷ ⁿd æ u m t k a	a æ e̞ ə i k kʷ m ⁿb n ⁿd ⁿz ŋ ⁿg ⁿgʷ ŋʷ o̞ p s t u
ainu1240	lapsyd	ainuhokkaidodialect_ainu1240	16	11	5	upsid	ainu1240-207	16	11	5	0.78	0.94	tʃ k u ɽ ɛ ɔ w i h t̪ a m p j n s	a ɛ h i j k m n ɔ p ɾ s t tʃ u w
waim1251	lapsyd	roro_waim1251	14	9	5	upsid	waim1251-529	14	9	5	0.65	0.91	h a β e t̪ o n̪ u i p ɾ̪ m k ʔ	a b e̞ h i k m n̪ o̞ p ɾ̪ t̪ u ʔ
nobi1240	lapsyd	nobiin_nobi1240	29	19	10	upsid	nobi1240-327	21	16	5	0.61	0.77	ɲ s ŋ b aː l t̪ h m dʒ k uː i eː u d̪ e iː ʃ f o g j tʃ oː n̪ a w r	a b d̪ dʒ e̞ f g h i k l m n̪ ɲ o̞ r s ʃ t̪ tʃ u
waim1255	lapsyd	barasanonorthern_waim1255	23	11	12	upsid	waim1255-239	23	11	12	0.84	0.94	ĩ t u ɨ e ẽ ɨ̃ õ g h k ũ p ɾ ã b s w j i o d a	a ã b d e̞ ẽ̞ g h i ĩ ɨ ɨ̃ j k o õ p ɾ s t u ũ w
fuln1247	lapsyd	yaathe_fuln1247	33	21	12	upsid	fuln1247-332	30	18	12	0.40	0.72	s tsʰ k p tʃʰ iː aː o a tʰ h m uː l ɔ ts d ʎ ɛ j t u e dʒ pʰ i oː tʃ ʃ w eː f kʰ	a ã c cç cʰ e ẽ ɛ ɦ i ĩ ɟʝ k kʰ l ʎ m n o õ ɔ p pʰ t tʰ ts tsʰ u ũ ʔ
kpan1246	lapsyd	kpan_kpan1246	34	24	10	upsid	kpan1246-424	34	24	10	0.79	0.94	ʒ ⁿg dz ũ gb ʃ ẽ ɣ e g i r a p u b ĩ j w t v õ z k ts x ⁿd s d ã kp ⁿb f o	a ã b d dz ɛ ɛ̃ f g gb ɣ i ĩ j k kp ⁿb ⁿd ⁿg ɔ ɔ̃ p r s ʃ t ts u ũ v w x z ʒ
naas1242	lapsyd	naasioi_naas1242	13	8	5	upsid	naas1242-483	13	8	5	0.73	0.94	k b p ʔ ɑ ɛ n u o t m i d	a b ɛ i k m n o p ɾ t u ʔ
cadd1256	lapsyd	caddo_cadd1256	29	23	6	upsid	cadd1256-269	23	20	3	0.68	0.74	s n̰ tsʼ tʃʼ m ts t b j̰ n w ʔ aː w̰ j ʃ tʼ d a iː kʼ k ʊː p ʊ i m̰ tʃ h	a b d h ɪ j k kʼ m n ŋ p s ʃ t ts tsʼ tʃ tʃʼ tʼ ʊ w ʔ
iwam1256	lapsyd	iwammayriver_iwam1256	18	11	7	upsid	iwam1256-377	17	11	6	0.67	0.88	w ɑ o h p æ m s r n i j u k e t ə ŋ	a e̞ ə h i j k m n ŋ o̞ p r s t u w
kala1399	lapsyd	westgreenlandicinuktitut_kala1399	26	19	7	upsid	kala1399-388	22	19	3	0.85	0.81	n̪ l̪ q xː uː p u i aː t̪ a m ʃ ʁ iː ɣ fː ŋ ɬ̪ː s β ts ʝ χː k ai	a fː ɣ i ʝ k l̪ ɬ̪ː m n̪ ŋ p q ʁ s ʃ t̪ ts u xː β χː
tehu1242	lapsyd	tehuelche_tehu1242	31	25	6	upsid	tehu1242-567	35	28	7	0.40	0.65	eː tʃʼ d̪ k ɢ e x h p ʔ l n q kʼ b pʼ tʃ qʼ oː ʃ r w g o t̪ m aː a s j t̪ʼ	a b ɕ d̪ e̞ ə h i ɨ j k kʼ l̪ l̪̥ m n̪ o̞ p pʼ q r̪ s̪ ʃ t̪ tɕ tɕʼ ts̪ ts̪ʼ tʃ tʃʼ t̪ʼ u w x ʔ
sion1247	lapsyd	siona_sion1247	30	18	12	upsid	sion1247-550	30	18	12	0.54	0.78	g̰ z̰ ũ ɨ̃ j u hʷ k o t̪ n kʷ ɖ̰ a ʔ b̰ tʃ i ã e w m ɨ õ h ĩ g̰ʷ s ẽ p	a ã e̞ ẽ̞ h hʷ i ĩ ɨ ɨ̃ j k kʷ kʷˀ kˀ m n o̞ õ̞ p pˀ s sˀ t̪ tʃ ʈˀ u ũ w ʔ
maun1240	lapsyd	maung_maun1240	22	17	5	upsid	maun1240-467	22	17	5	1.00	1.00	ŋ i n̠ ɽ a ɣ t̠ ɛ j k ɹ l m ɔ ʈ u ɳ ɭ n t p r	a ɛ ɣ i j k l ɭ m n n̠ ɳ ŋ ɔ p r ɹ ɽ t t̠ ʈ u
ngan1291	lapsyd	nganasan_ngan1291	29	20	9	upsid	ngan1291-494	29	20	9	0.81	0.90	o c x a ə s ð y p t ɨ ʎ ɟ a̟ r i ɲ l n d k b g e m j ʔ ŋ u	a a̟ b c ð d e̞ ə g i ɨ j ɟ k kx l ʎ m n ɲ ŋ o̞ p r s t u y ʔ
buol1237	lapsyd	buol_buol1237	23	18	5	phoible	buol1237-1676	23	17	6	0.77	0.89	a t̪ k u ʎ dʒ j e β b s w p g ʔ n̪ i d r ŋ h o m	a b d dʒ e g h i k l m n ŋ o p r s t̪ u w y ʔ β
cams1241	lapsyd	camsa_cams1241	28	22	6	upsid	cams1241-392	28	22	6	0.81	0.95	ɲ o ʎ ɾ ə k a p tʃ ʃ j ʂ m i x e n b u w f ts ʈʂ d t s l g	a b d e̞ f g i ɨ j k l ʎ m n ɲ o̞ p ɾ s ʂ ʃ t ts tʃ ʈʂ u w x
savo1255	lapsyd	savosavo_savo1255	22	17	5	upsid	savo1255-559	22	17	5	0.83	0.95	u a i m ⁿd ɣ t n ⁿɟ z s β ⁿg ŋ l k o e ⁿb ɾ ɲ p	a e̞ ɣ i k l m ⁿb n ⁿd ɲ ⁿɟ ŋ ⁿg o̞ p ɾ s t u z β
qawa1238	lapsyd	qawasqar_qawa1238	23	20	3	upsid	qawa1238-211	19	16	3	0.45	0.75	m ɾ f qʰ o ts n e tsʼ a j qʼ p x tʼ q l w t tʰ s pʰ pʼ	a ə f j k kʼ l m n o̞ p ɾ s t tʃ tʃʼ tʼ w x
anga1290	lapsyd	angaatiha_anga1290	19	12	7	upsid	anga1290-203	21	12	9	0.67	0.89	p k ŋ ɲ n o tʃ t aː ʔ u e a j m w ɺ i ə	a aː ai au e̞ ə̆ i j k m n ɲ ŋ o̞ p ɺ t tʃ u w ʔ
toba1269	lapsyd	toba_toba1269	25	17	8	phoible	toba1269-1045	28	21	7	0.33	0.67	ɣ oː β ʃ m l̪ i t̪ ʁ k ʔ ɾ j o p q n̪ ʒ eː aː tʃ a e iː s̪	a aː b d dʒ ɛ ɛː g h i j kʰ l̪ ʎ m n̪ ɲ o oː pʰ qʰ ɾ s ʃ tʰ tʃ w ʔ
roto1249	lapsyd	rotokas_roto1249	11	6	5	upsid	roto1249-528	11	6	5	0.69	0.87	g u β ɾ k t i e a p o	a ɾ e̞ g i k o̞ p t u β
tiga1245	lapsyd	tigak_tiga1245	17	12	5	upsid	tiga1245-572	17	12	5	1.00	1.00	g ɛ u b s ɮ β ɐ n ŋ t ɔ m p i r k	ɐ b ɛ g i k ɮ m n ŋ ɔ p r s t u β
lavu1241	lapsyd	lavukaleve_lavu1241	20	15	5	phoible	lavu1241-925	20	15	5	0.67	0.94	a o e i u k m ŋ t ɰ n f d b p ɾ h s l β̞	a b d e f h i kʰ l m n ŋ o pʰ r s t u ɰ β
akan1250	upsid	akan1250-208	35	21	14	phoible	akan1250-1245	58	28	30	0.35	0.55	a ã b cç cçʷ çʷ d e ɛ f g h i ĩ ɪ ɪ̃ j ɟʝ ɟʝʷ kʰ m n ɲ ɲʷ o ɔ pʰ r s tʰ u ũ ɥ ʊ ʊ̃	a ã aː æ æ̃ æː b ɕ ɕᶣ d dz dʑ dʑᶣ e ẽ eː ɛ ɛ̃ ɛː f gʷ h i ĩ iː ɪ ɪ̃ ɪː kʷ l m n ɲ ɲᶣ ŋ ŋʷ o õ oː ɔ ɔ̃ ɔː p r s sᶣ t tɕ tɕᶣ ts u ũ uː ɥ ʊ ʊ̃ ʊː w
alla1248	upsid	alla1248-212	36	25	11	phoible	alla1248-1529	34	23	11	0.84	0.93	a ã b c d e ɛ ɛ̃ f g gb h i ɪ j ɟ k kp l m n ɲ o ɔ ɔ̃ p ɾ s ʃ t u ɥ v w z ʒ	a ã b c d e ẽ ɛ f g gb i ɪ j ɟ k kp l m n ɲ o õ ɔ p s ʃ t u ɥ v w z ʒ
nort2819	upsid	nort2819-243	33	21	12	phoible	nort2819-1512	34	21	13	0.46	0.77	a ã b d e ɛ ɛ̃ f g gb h i ĩ j kʰ kp l m n ɲ ŋ o ɔ ɔ̃ pʰ ɾ s tʰ u ũ v w z	a ã b d̪ e ẽ ə ɛ f g gb ɣ h i ĩ j ɟ k kp l̪ m n̪ ɲ ŋ ŋʷ o õ ɔ p r̪ t̪ u ũ w
dann1241	upsid	dann1241-298	39	19	20	phoible	dann1241-1393	84	44	40	0.37	0.50	a ã a̟ ã̟ ɒ ɒ̃ b ɓ d ᶑ e ẽ̞ ə̃ ɛ ɘ ɜ f g gb i ĩ ɨ j k kp l m n o õ̞ ɔ p s t u ũ v w z	a ã aː ãː æ æ̃ æː æ̃ː ɒ ɒ̃ ɒː ɒ̃ː b bʲ ɓ ɓʲ d dʲ ɗ ɗʲ ᶑ e eː ə ə̃ əː ə̃ː ɛ ɛ̃ ɛː ɛ̃ː f fʲ g gb gbʲ gʲ gʷ i ĩ iː ĩː ɨ ɨː j k kʲ kp kpʲ kʷ l m mʲ n nʲ nʷ ɲ ŋ o oː ɔ ɔ̃ ɔː ɔ̃ː ɵ ɵː p pʲ s sʲ sʷ t tʲ u ũ uː ũː v vʲ w wʲ z zʲ zʷ
sanm1287	upsid	sanm1287-361	29	23	6	phoible	sanm1287-888	24	18	6	0.51	0.70	a b d e̞ ɣ h i j k kʷ l m ⁿb n ⁿd ⁿg ⁿgʷ o̞ p ɸ r ɾ s t ts u ɯ w ð̠	a b d e g h i ɨ j k l m n o p r ɾ s ʃ t ts tʃ u w
java1254	upsid	java1254-380	29	21	8	phoible	java1254-1675	33	24	9	0.48	0.68	a e ə ɛ h i j k kʱ l m n ɲ ŋ o ɔ p pʱ r s̪ t t̪ tʱ t̪ʱ ts tsʱ u w ʔ	a b d dʒ ɖ e ə ɛ f g h i k l m n ɲ ŋ o ɔ p r s ʃ t tʃ ʈ u w x y z ʔ
came1252	upsid	came1252-454	25	19	6	phoible	came1252-1583	31	20	11	0.75	0.80	a b bv d dʒ e f g h i j k l m n n̠ ŋ o ɔ p s t tʃ u w	a aː b bv d dʒ e eː f g h i iː j k l m n ɲ ŋ o oː ɔ p s t tʃ u uː v w
east2328	upsid	east2328-460	33	25	8	phoible	east2328-858	27	19	8	0.43	0.67	ð ə ɛ f ɣ i j k l ʎ m n ɲ ŋ ø o̞ p pʲ ɾ s sʲ ʃ t tʲ ts tʃ u ʌ x y z ʒ β	a b d̪ e ə g i j k l ʎ m n ɲ ŋ o ö p ɾ s ʃ t̪ tʃ u ü z ʒ
niel1243	upsid	niel1243-493	36	23	13	phoible	niel1243-1623	56	25	31	0.42	0.60	a ã b ɓ d dʒ ɗ e̞ ẽ̞ ə ə̃ g h i ĩ ɨ j k l m ⁿb n ⁿd ⁿdʒ ⁿg o̞ õ̞ p ɾ s t tʃ u ũ w ʔ	a ã aː ãː b ɓ c d ɗ e ẽ eː ə ə̃ əː ə̃ː g h i ĩ iː ĩː ia iã iaː i̯ãː j ɟ k l m ⁿb n ⁿd ɲ ⁿɟ ⁿg ŋm o õ oː õː p r s t u ũ uː ũː ua uã uaː uãː w ʔ
ceba1235	upsid	ceba1235-537	36	24	12	phoible	ceba1235-1256	35	22	13	0.54	0.71	a ã b d dʲ e ɛ ɛ̃ f g gb i ĩ j k kp l m n ɲ ŋ o ɔ ɔ̃ p s sʲ t tʲ u ũ v w z zʲ ʔ	a ã aː ãː b d dʒ e ɛ ɛ̃ ɛː f g gb k kp l m n ŋ o ɔ ɔ̃ ɔː ɔ̃ː p r s ʃ t tʃ v z ʒ ʔ
ceba1235	upsid	ceba1235-537	36	24	12	phoible	ceba1235-1650	40	24	16	0.62	0.75	a ã b d dʲ e ɛ ɛ̃ f g gb i ĩ j k kp l m n ɲ ŋ o ɔ ɔ̃ p s sʲ t tʲ u ũ v w z zʲ ʔ	a ã aː ãː b d dʒ e ɛ ɛ̃ ɛː ɛ̃ː f g gb i j k kp l m n ŋ o ɔ ɔ̃ ɔː ɔ̃ː p r s ʃ t tʃ u v w z ʒ ʔ
ceba1235	phoible	ceba1235-1256	35	22	13	phoible	ceba1235-1650	40	24	16	0.88	0.85	a ã aː ãː b d dʒ e ɛ ɛ̃ ɛː f g gb k kp l m n ŋ o ɔ ɔ̃ ɔː ɔ̃ː p r s ʃ t tʃ v z ʒ ʔ	a ã aː ãː b d dʒ e ɛ ɛ̃ ɛː ɛ̃ː f g gb i j k kp l m n ŋ o ɔ ɔ̃ ɔː ɔ̃ː p r s ʃ t tʃ u v w z ʒ ʔ
koyr1242	upsid	koyr1242-539	24	15	9	phoible	koyr1242-1274	37	23	14	0.53	0.66	a ã b d e̞ ẽ̞ f g i j k l m n ŋ o õ r s t u ũ w z	a ã aː b d dʒ e ẽ eː f g h i ĩ iː j k l m n ɲ ŋ o õ oː p r s ʃ t tʃ u uː w z ʒ ʔ
komo1258	upsid	komo1258-625	31	23	8	phoible	komo1258-1484	28	23	5	0.84	0.90	a b ɓ d ɗ e ə ɛ g h i j k kʼ l m n ŋ o ɔ p pʼ r s sʼ ʃ t tʼ u w ʔ	a b ɓ d ɗ e g ɠ h i j k kʼ l m n o p pʼ r s sʼ ʃ t tʼ u w ʔ
barb1263	phoible	barb1263-862	40	34	6	phoible	barb1263-1239	44	38	6	0.68	0.83	a e h i ɨ j j̰ k k̰ kʰ l l̰ m m̰ n n̰ o p p̰ pʰ q q̰ qʰ s sʰ ʃ t t̰ tʰ ts ts̰ tsʰ tʃ tʃ̰ tʃʰ u w w̰ x ʔ	a e h i ɨ j j̰ k kʰ kʼ l l̰ m m̰ n n̰ o p pʰ pʼ q qʰ qʼ s sʰ sʼ ʃ ʃʰ ʃʼ t tʰ ts tsʰ tsʼ tʃ tʃʰ tʃʼ tʼ u w w̰ x xʼ ʔ
izer1241	phoible	izer1241-896	39	28	11	phoible	izer1241-1538	34	27	7	0.70	0.77	a ɑ b d dʒ e ə ɛ f g gb h i j k kp l m n ɲ ŋ o o̤ ɔ p r ɾ s ʃ t ts tʃ u ṳ v w x z ʒ	a b c d e ɛ f g gb h i j ɟ k kp l n ɲ ŋ ŋm o ɔ p ɸ r s ʃ t ts u v w z ʒ
gbay1281	phoible	gbay1281-939	35	28	7	phoible	gbay1281-1407	35	28	7	1.00	1.00	a b ɓ d ɗ e ɛ f g gb h i j k kp l m ⁿb n ⁿd ⁿz ɲ ŋ ⁿg ⁿgb o ɔ p r s t u v w z	a b ɓ d ɗ e ɛ f g gb h i j k kp l m ⁿb n ⁿd ⁿz ɲ ŋ ⁿg ⁿgb o ɔ p r s t u v w z
moke1242	phoible	moke1242-943	32	22	10	phoible	moke1242-1673	38	20	18	0.63	0.70	a aː b c cʰ d e eː ə g h i iː j ɟ k kʰ l m n ɲ ŋ o p pʰ s t tʰ u uː w ʔ	a aː b d dʒ e eː ea ə ɛ ɛː g h i iː k kʰ l m n ɲ ŋ o oː oa ɔ ɔː p pʰ t tʰ tʃ tʃʰ u uː w y ʔ
nuer1246	phoible	nuer1246-968	48	20	28	phoible	nuer1246-1534	48	20	28	0.81	0.92	a a̤ aː a̤ː æ̤ æ̤ː b c d d̪ ɛ ɛ̤ ɛː ɛ̤ː g ɦ i i̤ iː i̤ː j ɟ k l m n n̪ ɲ ŋ o o̤ oː o̤ː ɔ ɔ̤ ɔː ɔ̤ː ɵ̤ ɵ̤ː p r t t̪ ṳ ṳː ʊ̤ ʊ̤ː w	a a̤ aː a̤ː æ̤ æ̤ː b c d ð e̤ e̤ː ɛ ɛ̤ ɛː ɛ̤ː g ɦ i i̤ iː i̤ː j ɟ k l m ɱ n ɲ ŋ o o̤ oː o̤ː ɔ ɔ̤ ɔː ɔ̤ː p r t ṳ ṳː ʊ̤ ʊ̤ː w θ
tsuv1239	phoible	tsuv1239-1063	50	38	12	phoible	tsuv1239-1653	52	28	24	0.50	0.62	a ã b ɓ d dz dʒ ɗ e ẽ f g gʲ gʷ h hʲ hʷ i ĩ j jˀ ɟ k kʲ kʷ l lʲ m n nʲ o õ ɔ ɔ̃ p s ʃ t tʲ ts tʃ u ũ v w wˀ z ʒ ʔ β̞	a ã aː ãː b ɓ d ɗ e ẽ eː ẽː f g h i ĩ iː ĩː j ɟ k kː l lː m mː n nː ɲ o õ oː õː ɔ ɔ̃ ɔː ɔ̃ː p s ʃ t tː u ũ uː ũː v w z ʒ ʔ
ilok1237	phoible	ilok1237-1117	21	17	4	phoible	ilok1237-1670	23	17	6	0.47	0.81	a b d̪ g h i j k l m n̪ ŋ o p ɾ s t̪ tʃ ɯ w ʔ	a b d e ɛ g h i j k l m n ŋ ɔ p r s t ts u w ʔ
biak1248	phoible	biak1248-1191	24	14	10	phoible	biak1248-1683	19	14	5	0.65	0.74	a aː b d e eː f i iː j k l m n o oː p r s t u uː w β	a b d e g i j k m n o p ɸ r s t u w β
adam1253	phoible	adam1253-1234	36	27	9	phoible	adam1253-1241	47	37	10	0.63	0.71	a aː b ɓ d dʒ ɗ e eː g h i iː j k l m ⁿb n ⁿd ⁿdʒ ɲ ŋ ⁿg o p ɸ r s t tʃ u uː w ʔ β	a aː b bː ɓ ɓː d dː dʒ ɗ ɗː e eː f g gː h i iː j k kː l lː m mː ⁿb n nː ⁿd ⁿdʒ ɲ ŋ ⁿg o oː q r s t tʃ tʃː u uː w ʒ ʔʲ
